id,title,category,source,tags,source_url
arxiv_2602.01695v2,Beyond Dense States: Sparse Transcoders as Causally Testable Operators for LLM Latent Reasoning,cs.AI,ArXiv,,http://arxiv.org/abs/2602.01695v2
arxiv_2602.02304v3,"Comparing Explanations is Not Enough, Explain the Change: New Standards are Needed to Explain Behavioral Shifts in Large Language Models",cs.AI,ArXiv,,http://arxiv.org/abs/2602.02304v3
arxiv_2602.13935v3,Statistical Early Stopping for Reasoning Models,cs.AI,ArXiv,,http://arxiv.org/abs/2602.13935v3
arxiv_2602.16763v4,When AI Benchmarks Plateau: A Systematic Study of Benchmark Saturation,cs.AI,ArXiv,,http://arxiv.org/abs/2602.16763v4
arxiv_2602.16763v4,,cs.AI,ArXiv,,http://arxiv.org/abs/2602.16763v4
arxiv_2603.02196v4,Conformal Policy Control,cs.AI,ArXiv,,http://arxiv.org/abs/2603.02196v4
arxiv_2603.02203v2,Tool Verification for Test-Time Reinforcement Learning,cs.AI,ArXiv,,http://arxiv.org/abs/2603.02203v2
arxiv_2603.04448v2,"SkillNet: Create, Evaluate, and Connect AI Skills",cs.AI,ArXiv,,http://arxiv.org/abs/2603.04448v2
arxiv_2603.05614v2,Real-Time AI Service Economy: A Framework for Agentic Computing Across the Continuum,cs.AI,ArXiv,,http://arxiv.org/abs/2603.05614v2
arxiv_2603.24929v2,LogitScope: A Framework for Analyzing LLM Uncertainty Through Information Metrics,cs.AI,ArXiv,,http://arxiv.org/abs/2603.24929v2
arxiv_2603.29678v3,View-oriented Conversation Compiler for Agent Trace Analysis,cs.AI,ArXiv,,http://arxiv.org/abs/2603.29678v3
arxiv_2604.01363v2,Crashing Waves vs. Rising Tides: Findings on AI Automation from Thousands of Worker Evaluations of Labor Market Tasks,cs.AI,ArXiv,,http://arxiv.org/abs/2604.01363v2
arxiv_2604.01841v4,Retrieval-aligned Tabular Foundation Models Enable Robust Clinical Risk Prediction in Electronic Health Records Under Real-world Constraints,cs.AI,ArXiv,,http://arxiv.org/abs/2604.01841v4
arxiv_2604.04721v3,AI Assistance Reduces Persistence and Hurts Independent Performance,cs.AI,ArXiv,,http://arxiv.org/abs/2604.04721v3
arxiv_2604.20728v2,Interval POMDP Shielding for Imperfect-Perception Agents,cs.AI,ArXiv,,http://arxiv.org/abs/2604.20728v2
arxiv_2604.23786v2,FAIR_XAI: Improving Multimodal Foundation Model Fairness via Explainability for Wellbeing Assessment,cs.AI,ArXiv,,http://arxiv.org/abs/2604.23786v2
arxiv_2604.23859v3,Time-Series Forecasting in Safety-Critical Environments: An Open-Source Package for EU-AI-Act-Compliant Development / Zeitreihenprognose in sicherheitskritischen Umgebungen: Ein Open-Source-Paket für ,cs.AI,ArXiv,,http://arxiv.org/abs/2604.23859v3
arxiv_2604.23859v3,,cs.AI,ArXiv,,http://arxiv.org/abs/2604.23859v3
arxiv_2604.27618v2,"Math Education Digital Shadows for Investigating Learning with GenAI: Mathematics Performance, Anxiety, and Confidence in LLMs",cs.AI,ArXiv,,http://arxiv.org/abs/2604.27618v2
arxiv_2604.27977v4,D3-Gym: Constructing Real-World Verifiable Environments for Data-Driven Discovery,cs.AI,ArXiv,,http://arxiv.org/abs/2604.27977v4
arxiv_2605.01189v3,NEURON: A Neuro-symbolic System for Grounded Clinical Explainability,cs.AI,ArXiv,,http://arxiv.org/abs/2605.01189v3
arxiv_2605.02827v2,First-Order Efficiency for Probabilistic Value Estimation via A Statistical Viewpoint,cs.AI,ArXiv,,http://arxiv.org/abs/2605.02827v2
arxiv_2605.06772v2,When Does Critique Improve AI-Assisted Theoretical Physics? SCALAR: Structured Critic--Actor Loop for Agentic Reasoning,cs.AI,ArXiv,,http://arxiv.org/abs/2605.06772v2
arxiv_2605.14398v3,ChronoAgentic: A Code-based Multi-Agent World Simulator for Physically Grounded Simulation Construction,cs.AI,ArXiv,,http://arxiv.org/abs/2605.14398v3
arxiv_2605.14667v2,A Statistical Multi-Objective Framework for Assessing Sensitivity of Radiomic AI Models to Acquisition Parameters,cs.AI,ArXiv,,http://arxiv.org/abs/2605.14667v2
arxiv_2605.18661v2,AI for Auto-Research: Roadmap & User Guide,cs.AI,ArXiv,,http://arxiv.org/abs/2605.18661v2
arxiv_2605.20173v2,A Methodology for Selecting and Composing Runtime Architecture Patterns for Production LLM Agents,cs.AI,ArXiv,,http://arxiv.org/abs/2605.20173v2
arxiv_2605.27569v3,RULER: Representation-Level Verification of Machine Unlearning,cs.AI,ArXiv,,http://arxiv.org/abs/2605.27569v3
arxiv_2605.27628v2,"Intelligence as Managed Autonomy: Failure, Escalation, and Governance for Agentic AI Systems",cs.AI,ArXiv,,http://arxiv.org/abs/2605.27628v2
arxiv_2605.29055v2,"Hallucination Mitigation with Agentic AI, Nested Learning, and AI Sustainability via Semantic Caching",cs.AI,ArXiv,,http://arxiv.org/abs/2605.29055v2
arxiv_2605.29563v2,Planning with the Views via Scene Self-Exploration,cs.AI,ArXiv,,http://arxiv.org/abs/2605.29563v2
arxiv_2605.30219v2,When Should Models Change Their Minds? Contextual Belief Management in Large Language Models,cs.AI,ArXiv,,http://arxiv.org/abs/2605.30219v2
arxiv_2606.00232v2,Self-Correction Can Amplify Hallucinations: Fact-Level Repair with Graph-Based Evidence Routing in Multimodal Generation,cs.AI,ArXiv,,http://arxiv.org/abs/2606.00232v2
arxiv_2606.00424v2,Weak Critics Make Strong Learners: On-Policy Critique Distillation for Scalable Oversight,cs.AI,ArXiv,,http://arxiv.org/abs/2606.00424v2
arxiv_2606.00671v3,Moxia: A Trust-First Neuro-Symbolic Execution Architecture for Self-Explaining Mathematical Reasoning,cs.AI,ArXiv,,http://arxiv.org/abs/2606.00671v3
arxiv_2606.07157v4,Think Fast: Estimating No-CoT Task-Completion Time Horizons of Frontier AI Models,cs.AI,ArXiv,,http://arxiv.org/abs/2606.07157v4
arxiv_2606.07897v2,Pander Score: A Continuous Measure of Sycophancy as Epistemic Deference,cs.AI,ArXiv,,http://arxiv.org/abs/2606.07897v2
arxiv_2606.10949v2,Recalling Too Well: Sycophancy Evaluation and Mitigation in Memory-Augmented Models,cs.AI,ArXiv,,http://arxiv.org/abs/2606.10949v2
arxiv_2606.11042v3,Workflow-GYM: Towards Long-Horizon Evaluation of Computer-use Agentic tasks in Real-World Professional Fields,cs.AI,ArXiv,,http://arxiv.org/abs/2606.11042v3
arxiv_2606.12618v2,"""Did you lie?"" Evaluating Lie Detectors across Model Scale and Belief-Verified Model Organisms",cs.AI,ArXiv,,http://arxiv.org/abs/2606.12618v2
arxiv_2606.13566v1,A Three-Layer Framework for AI in Scientific Discovery,cs.AI,ArXiv,,http://arxiv.org/abs/2606.13566v1
arxiv_2606.13591v1,Multiagent Protocols with Aggregated Confidence Signals,cs.AI,ArXiv,,http://arxiv.org/abs/2606.13591v1
arxiv_2606.13598v1,Reward Modeling for Multi-Agent Orchestration,cs.AI,ArXiv,,http://arxiv.org/abs/2606.13598v1
arxiv_2606.13602v1,EpiBench: Verifiable Evaluation of AI Agents on Epigenomics Analysis,cs.AI,ArXiv,,http://arxiv.org/abs/2606.13602v1
arxiv_2606.13604v1,Multi-Agent Reinforcement Learning from Delayed Marketplace Feedback for Objective-Weight Adaptation in Three-Sided Dispatch,cs.AI,ArXiv,,http://arxiv.org/abs/2606.13604v1
arxiv_2606.13607v1,Reasoning as Pattern Matching: Shared Mechanisms in Human and LLM Everyday Reasoning,cs.AI,ArXiv,,http://arxiv.org/abs/2606.13607v1
arxiv_2606.13608v1,"AgentBeats: Agentifying Agent Assessment for Openness, Standardization, and Reproducibility",cs.AI,ArXiv,,http://arxiv.org/abs/2606.13608v1
arxiv_2606.13621v1,Beyond Runtime Enforcement: Shield Synthesis as Defensibility Analysis for Adversarial Networks,cs.AI,ArXiv,,http://arxiv.org/abs/2606.13621v1
arxiv_2606.13658v1,"Before You Think: System 0, AI-Mediated Cognition and Cognitive Colonization",cs.AI,ArXiv,,http://arxiv.org/abs/2606.13658v1
arxiv_2606.13662v1,EurekAgent: Agent Environment Engineering is All You Need For Autonomous Scientific Discovery,cs.AI,ArXiv,,http://arxiv.org/abs/2606.13662v1
arxiv_2606.13669v1,Agents-K1: Towards Agent-native Knowledge Orchestration,cs.AI,ArXiv,,http://arxiv.org/abs/2606.13669v1
arxiv_2606.13670v1,Automated reproducibility assessments in the social and behavioral sciences using large language models,cs.AI,ArXiv,,http://arxiv.org/abs/2606.13670v1
arxiv_2606.14582v1,A Temporal Planning Framework for Disruption Aware Dynamic Route Optimization in Heterogeneous Railway Systems,cs.AI,ArXiv,,http://arxiv.org/abs/2606.14582v1
arxiv_2606.14654v1,Abstracting Cross-Domain Action Sequences into Interpretable Workflows,cs.AI,ArXiv,,http://arxiv.org/abs/2606.14654v1
arxiv_2606.14672v1,Towards Direct Latent-Space Synthesis for Parallel Branches in LLM-Agent Workflows,cs.AI,ArXiv,,http://arxiv.org/abs/2606.14672v1
arxiv_2606.16914v1,Greed Is Learned: Visible Incentives as Reward-Hacking Triggers,cs.AI,ArXiv,,http://arxiv.org/abs/2606.16914v1
arxiv_2606.16923v1,MA-SBI: Misspecification-Aware Simulation-Based Inference via Side-Channel Guidance,cs.AI,ArXiv,,http://arxiv.org/abs/2606.16923v1
arxiv_2606.16925v1,RAID: Semantic Graph Diffusion for True Cold-Start and Cross-Lingual Forecasting,cs.AI,ArXiv,,http://arxiv.org/abs/2606.16925v1
arxiv_2606.16944v1,A Causal Model of Theory of Mind in Conflict for Artificial Intelligence,cs.AI,ArXiv,,http://arxiv.org/abs/2606.16944v1
arxiv_2606.16974v1,The embrace of open science: An analysis of a decade of AI research and 56 800 conference papers,cs.AI,ArXiv,,http://arxiv.org/abs/2606.16974v1
arxiv_2606.16987v1,Consensus-based Agentic Large Language Model Framework for Harmonized Tariff Schedule Code Classification,cs.AI,ArXiv,,http://arxiv.org/abs/2606.16987v1
arxiv_2606.16995v1,"When in Doubt, Plan It Out: Committed Small Language Model Deliberation for Reactive Reinforcement Learning",cs.AI,ArXiv,,http://arxiv.org/abs/2606.16995v1
arxiv_2606.17005v1,Bayesian Inference and Decision Audits for Public Archives of Frontier AI Evaluations,cs.AI,ArXiv,,http://arxiv.org/abs/2606.17005v1
arxiv_2606.17450v2,A Machine-Learned Comorbidity Index,cs.AI,ArXiv,,http://arxiv.org/abs/2606.17450v2
arxiv_2606.18037v3,ProvenanceGuard: Source-Aware Factuality Verification for MCP-Based LLM Agents,cs.AI,ArXiv,,http://arxiv.org/abs/2606.18037v3
arxiv_2606.18132v1,Knowledge Reutilization in Meta-Reinforcement Learning,cs.AI,ArXiv,,http://arxiv.org/abs/2606.18132v1
arxiv_2606.18142v1,Your AI Travel Agent Would Book You a Bullfight: An Agentic Benchmark for Implicit Animal Welfare in Frontier AI Models,cs.AI,ArXiv,,http://arxiv.org/abs/2606.18142v1
arxiv_2606.18144v1,"Memory as a Wasting Asset: Pricing Flash Endurance for Embodied Agents, and the Limits of Doing So",cs.AI,ArXiv,,http://arxiv.org/abs/2606.18144v1
arxiv_2606.18147v1,WEQA: Wearable hEalth Question Answering with Query-Adaptive Agentic Reasoning,cs.AI,ArXiv,,http://arxiv.org/abs/2606.18147v1
arxiv_2606.18154v1,Learning Cardiac Electrophysiology Digital Twins Through Agentic Discovery of Hybrid Structure,cs.AI,ArXiv,,http://arxiv.org/abs/2606.18154v1
arxiv_2606.18191v1,DRFLOW: A Deep Research Benchmark for Personalized Workflow Prediction,cs.AI,ArXiv,,http://arxiv.org/abs/2606.18191v1
arxiv_2606.18192v1,The Stanford EDGAR Filings Dataset: Reconstructing U.S. Corporate and Financial Disclosures into Layout-Faithful and Token-Efficient Pretraining Data,cs.AI,ArXiv,,http://arxiv.org/abs/2606.18192v1
arxiv_2606.18192v2,The Stanford EDGAR Filings Dataset: Reconstructing U.S. Corporate and Financial Disclosures into Layout-Faithful and Token-Efficient Pretraining Data,cs.AI,ArXiv,,http://arxiv.org/abs/2606.18192v2
arxiv_2606.18206v1,Fixed-Point Reasoners: Stable and Adaptive Deep Looped Transformers,cs.AI,ArXiv,,http://arxiv.org/abs/2606.18206v1
arxiv_2606.18235v1,EvolveNav: Proactive Preflection and Self-Evolving Memory for Zero-Shot Object Goal Navigation,cs.AI,ArXiv,,http://arxiv.org/abs/2606.18235v1
arxiv_2606.19245v1,TxBench-PP: Analyzing AI Agent Performance on Small-Molecule Preclinical Pharmacology,cs.AI,ArXiv,,http://arxiv.org/abs/2606.19245v1
arxiv_2606.19256v1,X+Slides: Benchmarking Audience-Conditioned Slide Generation,cs.AI,ArXiv,,http://arxiv.org/abs/2606.19256v1
arxiv_2606.19279v1,NeSyCat Torch: A Differentiable Tensor Implementation of Categorical Semantics for Neurosymbolic Learning,cs.AI,ArXiv,,http://arxiv.org/abs/2606.19279v1
arxiv_2606.19327v1,Rethinking Reward Supervision: Rubric-Conditioned Self-Distillation,cs.AI,ArXiv,,http://arxiv.org/abs/2606.19327v1
arxiv_2606.20122v2,ScaffoldAgent: Utility-Guided Dynamic Outline Optimization for Open-Ended Deep Research,cs.AI,ArXiv,,http://arxiv.org/abs/2606.20122v2
arxiv_2606.20459v1,Context-Aware Hierarchical Bayesian Modeling of IVF Laboratory Environmental Conditions,cs.AI,ArXiv,,http://arxiv.org/abs/2606.20459v1
arxiv_2606.20508v1,What Do Safety-Aligned LLMs Learn From Mixed Compliance Demonstrations?,cs.AI,ArXiv,,http://arxiv.org/abs/2606.20508v1
arxiv_2606.20517v1,Multi-LCB: Extending LiveCodeBench to Multiple Programming Languages,cs.AI,ArXiv,,http://arxiv.org/abs/2606.20517v1
arxiv_2606.20518v1,FlowEdit: Associative Memory for Lifelong Pronunciation Adaptation in Flow-Matching TTS,cs.AI,ArXiv,,http://arxiv.org/abs/2606.20518v1
arxiv_2606.20526v1,DeepSWIP: Quotient-WMC Counterfactuals for Neural Probabilistic Logic Programs,cs.AI,ArXiv,,http://arxiv.org/abs/2606.20526v1
arxiv_2606.20529v1,LedgerAgent: Structured State for Policy-Adherent Tool-Calling Agents,cs.AI,ArXiv,,http://arxiv.org/abs/2606.20529v1
arxiv_2606.20532v1,How Do Instructions Shape Speech? Cross-Attention Attribution for Style-Captioned Text-to-Speech,cs.AI,ArXiv,,http://arxiv.org/abs/2606.20532v1
arxiv_2606.20544v1,Toward Calibrated Mixture-of-Experts Under Distribution Shift,cs.AI,ArXiv,,http://arxiv.org/abs/2606.20544v1
arxiv_2606.20785v2,Fara-1.5: Scalable Learning Environments for Computer Use Agents,cs.AI,ArXiv,,http://arxiv.org/abs/2606.20785v2
arxiv_2606.21654v2,ChainWorld: Composing Long-Horizon Desktop Workloads from Atomic OSWorld Tasks,cs.AI,ArXiv,,http://arxiv.org/abs/2606.21654v2
arxiv_2606.22030v2,When Does Belief-Based Agent Memory Help? Reliability-Conditional Updating and Provenance-Capped Poisoning Defense,cs.AI,ArXiv,,http://arxiv.org/abs/2606.22030v2
arxiv_2606.25176v3,Matilda: Engine-Agnostic Search with Human Policy Guidance,cs.AI,ArXiv,,http://arxiv.org/abs/2606.25176v3
arxiv_2606.29150v2,Flow Reasoning Models: Turning Discrete Flows Into Efficient Recurrent Reasoners,cs.AI,ArXiv,,http://arxiv.org/abs/2606.29150v2
arxiv_2606.29150v3,Flow Reasoning Models: Turning Flows Into Efficient Recurrent Reasoners,cs.AI,ArXiv,,http://arxiv.org/abs/2606.29150v3
arxiv_2606.29495v2,Cognitive World Model for Progressive BDI/E Trajectory Evaluation of Conversational Agents,cs.AI,ArXiv,,http://arxiv.org/abs/2606.29495v2
arxiv_2606.30219v4,EvalSafetyGap: A Hybrid Survey and Conceptual Framework for LLM Evaluation-Safety Failures,cs.AI,ArXiv,,http://arxiv.org/abs/2606.30219v4
arxiv_2606.30252v2,Inoculation Adapters: Improved Selective Generalization of Capabilities with Fewer Surprising Backdoors,cs.AI,ArXiv,,http://arxiv.org/abs/2606.30252v2
arxiv_2607.01223v4,Theoria: Rewrite-Acceptability Verification over Informal Reasoning States,cs.AI,ArXiv,,http://arxiv.org/abs/2607.01223v4
arxiv_2607.02672v2,Internal Pluralism and the Limits of Pairwise Comparisons,cs.AI,ArXiv,,http://arxiv.org/abs/2607.02672v2
arxiv_2607.04419v4,Agent Step Value: Auditing Evaluator-Channel Reversals in Black-Box Agent Traces,cs.AI,ArXiv,,http://arxiv.org/abs/2607.04419v4
arxiv_2607.06503v2,Doomed from the Start: Early Abort of LLM Agent Episodes via a Recall-Controlled Probe Cascade,cs.AI,ArXiv,,http://arxiv.org/abs/2607.06503v2
arxiv_2607.08465v2,Applying JEPA-Style Predictive Learning to JA4-Derived Network Fingerprints,cs.AI,ArXiv,,http://arxiv.org/abs/2607.08465v2
arxiv_2607.08734v2,The Illusion of Equivalency: Statistical Characterization of Quantization Effects in LLMs,cs.AI,ArXiv,,http://arxiv.org/abs/2607.08734v2
arxiv_2607.10350v3,ABot-AgentOS: A General Robotic Agent OS with Lifelong Multi-modal Memory,cs.AI,ArXiv,,http://arxiv.org/abs/2607.10350v3
arxiv_2607.11436v2,The Ebb and Flow of Multimodal Focus: Scheduling Visual Relay Windows for Grounded VLM Reasoning,cs.AI,ArXiv,,http://arxiv.org/abs/2607.11436v2
arxiv_2607.12634v2,Atomic Units of X: The Compression Layer of Intelligence,cs.AI,ArXiv,,http://arxiv.org/abs/2607.12634v2
arxiv_2607.13073v2,Probabilistic Extension of Neuro-Symbolic AGI Robots based on Belnap's Typed Intensional FOL,cs.AI,ArXiv,,http://arxiv.org/abs/2607.13073v2
arxiv_2607.13220v2,Networked Intelligence: Active Shared Context Graphs for Human-AI Team Science,cs.AI,ArXiv,,http://arxiv.org/abs/2607.13220v2
arxiv_2607.15142v2,Concept-Guided Spatial Regularization for World Models in Atari Pong,cs.AI,ArXiv,,http://arxiv.org/abs/2607.15142v2
arxiv_2607.15190v1,Can We Trust Item Response Theory for AI Evaluation?,cs.AI,ArXiv,,http://arxiv.org/abs/2607.15190v1
arxiv_2607.15193v1,Plover: Steering GUI Agents through Plan-Centric Interaction,cs.AI,ArXiv,,http://arxiv.org/abs/2607.15193v1
arxiv_2607.15202v1,Self-Evolving Human-Centered Framework for Explainable Depression Symptom Annotation,cs.AI,ArXiv,,http://arxiv.org/abs/2607.15202v1
arxiv_2607.15218v1,When Words Are Safe But Actions Kill: Probing Physical Danger Beyond Text Safety in Hidden-State Risk Space,cs.AI,ArXiv,,http://arxiv.org/abs/2607.15218v1
arxiv_2607.15247v1,AutoSynthesis: An agentic system for automated meta-analysis,cs.AI,ArXiv,,http://arxiv.org/abs/2607.15247v1
arxiv_2607.15254v1,teLLMe Why (Ain't Nothing but a Jam): Exploratory Causal Analysis of Urban Driving Data,cs.AI,ArXiv,,http://arxiv.org/abs/2607.15254v1
arxiv_2607.15257v1,SearchOS-V1: Towards Robust Open-Domain Information-Seeking Agent Collaboration,cs.AI,ArXiv,,http://arxiv.org/abs/2607.15257v1
arxiv_2607.15267v1,Pretraining Data Can Be Poisoned through Computational Propaganda,cs.AI,ArXiv,,http://arxiv.org/abs/2607.15267v1
arxiv_2607.15715v2,Behavioral Controllability of Agentic Models for Information Extraction: From Fixed Workflows to Reflective Agents,cs.AI,ArXiv,,http://arxiv.org/abs/2607.15715v2
arxiv_2607.16112v1,Harmonizing AI Safety Thresholds,cs.AI,ArXiv,,http://arxiv.org/abs/2607.16112v1
arxiv_2607.16122v1,CRAFT: Clustering Rubrics to Diagnose Weak LLM Capabilities and Generate Targeted Fine-Tuning Data,cs.AI,ArXiv,,http://arxiv.org/abs/2607.16122v1
arxiv_2607.18100v1,Can We Break LLMs Out of Self-Loops? Fine-Grained Reasoning Control with Activation Steering,cs.AI,ArXiv,,http://arxiv.org/abs/2607.18100v1
arxiv_2607.18116v1,SGA: Plug&Play Geometric Verification for Educational Video Synthesis,cs.AI,ArXiv,,http://arxiv.org/abs/2607.18116v1
arxiv_2607.18228v1,Logical Judgments Under Pressure: Diagnosing Syllogistic Stability with Learned Soft Prefixes,cs.AI,ArXiv,,http://arxiv.org/abs/2607.18228v1
arxiv_2607.19253v1,Sequential Learner Modeling Using Multi-Relational Graph Convolutional Networks,cs.AI,ArXiv,,http://arxiv.org/abs/2607.19253v1
arxiv_2607.19262v1,BioSecBench-Surveillance: A Verifiable Benchmark for AI Agents in Pathogen Genomic Surveillance,cs.AI,ArXiv,,http://arxiv.org/abs/2607.19262v1
arxiv_2607.19297v1,Graph-Based Agentic AI with LangGraph: Workflow Pathways for Long-Running Stateful Business Processes,cs.AI,ArXiv,,http://arxiv.org/abs/2607.19297v1
arxiv_2607.19300v1,LLM Detection as an Intervention: Downstream Impact under Strategic User Behavior,cs.AI,ArXiv,,http://arxiv.org/abs/2607.19300v1
arxiv_2607.19321v1,ResearchArena: Evaluating Sabotage and Monitoring in Automated AI R&D,cs.AI,ArXiv,,http://arxiv.org/abs/2607.19321v1
arxiv_2607.19321v2,ResearchArena: Evaluating Sabotage and Monitoring in Automated AI R&D,cs.AI,ArXiv,,http://arxiv.org/abs/2607.19321v2
arxiv_2607.19327v1,Associative Emotional Learning in Convolutional Neural Networks,cs.AI,ArXiv,,http://arxiv.org/abs/2607.19327v1
arxiv_2607.19336v1,Agents in the Wild: Where Research Meets Deployment,cs.AI,ArXiv,,http://arxiv.org/abs/2607.19336v1
arxiv_2607.19338v1,CodeRescue: Budget-Calibrated Recovery Routing for Coding Agents,cs.AI,ArXiv,,http://arxiv.org/abs/2607.19338v1
arxiv_2607.19363v2,AdaRoPE: Not All Attention Heads Should Rotate and Scale Equally,cs.AI,ArXiv,,http://arxiv.org/abs/2607.19363v2
arxiv_2607.20064v2,PRO-LONG: Programmatic Memory Enables Long-Horizon Reasoning,cs.AI,ArXiv,,http://arxiv.org/abs/2607.20064v2
arxiv_2607.20064v2,,cs.AI,ArXiv,,http://arxiv.org/abs/2607.20064v2
arxiv_2607.20268v1,PoTRE: Test-Time Reasoning inspired by Cognitive Heterogeneity,cs.AI,ArXiv,,http://arxiv.org/abs/2607.20268v1
arxiv_2607.20379v1,"Train the Model, Not the Reader: Decodability Supervision for Verifiable Activation Explanations",cs.AI,ArXiv,,http://arxiv.org/abs/2607.20379v1
arxiv_2607.20402v1,SoftReason: A Fully Differentiable Neuro-Soft-Symbolic Deductive Reasoning Architecture over High-Dimensional Perceptual Data,cs.AI,ArXiv,,http://arxiv.org/abs/2607.20402v1
arxiv_2607.21482v1,Agentic coding without the cloud: evaluating open-weight large language models on longitudinal data preparation tasks,cs.AI,ArXiv,,http://arxiv.org/abs/2607.21482v1
arxiv_2607.21495v1,Toward Continuous Assurance for the Democratization of AI Agent Creation in Industry,cs.AI,ArXiv,,http://arxiv.org/abs/2607.21495v1
arxiv_2607.21503v1,Agentic Context Management: Solving Agent Memory and Cost by Treating Them as Lifecycle and Architecture Problems,cs.AI,ArXiv,,http://arxiv.org/abs/2607.21503v1
arxiv_2607.21518v1,"Same Dangerous Objective, Opposite Advice: Direct Exposure versus Multi-Agent Mediation",cs.AI,ArXiv,,http://arxiv.org/abs/2607.21518v1
arxiv_2607.21547v1,The Boundaries of Automation: A Theory of Persistent Human Participation,cs.AI,ArXiv,,http://arxiv.org/abs/2607.21547v1
arxiv_2607.21547v1,,cs.AI,ArXiv,,http://arxiv.org/abs/2607.21547v1
arxiv_2607.21552v1,MIRROR: Learning from the Other View for Multi-Modal Reasoning,cs.AI,ArXiv,,http://arxiv.org/abs/2607.21552v1
arxiv_2607.21552v1,,cs.AI,ArXiv,,http://arxiv.org/abs/2607.21552v1
arxiv_2607.21557v1,OpenForgeRL: Train Harness-native Agents in Any Environment,cs.AI,ArXiv,,http://arxiv.org/abs/2607.21557v1
arxiv_2607.21557v1,,cs.AI,ArXiv,,http://arxiv.org/abs/2607.21557v1
arxiv_2607.21557v3,OpenForgeRL: Train Harness-native Agents in Any Environment,cs.AI,ArXiv,,http://arxiv.org/abs/2607.21557v3
arxiv_2607.21558v1,Beyond Sycophancy: Structured Resistance and Compliance in LLM Moral Reasoning,cs.AI,ArXiv,,http://arxiv.org/abs/2607.21558v1
arxiv_2607.21558v1,,cs.AI,ArXiv,,http://arxiv.org/abs/2607.21558v1
arxiv_2607.21559v1,Unsupervised Consensus-Based Anomaly Detection for Spatiotemporal Malaria Incidence in Ghana,cs.AI,ArXiv,,http://arxiv.org/abs/2607.21559v1
arxiv_2607.21559v1,,cs.AI,ArXiv,,http://arxiv.org/abs/2607.21559v1
arxiv_2607.21735v2,What AI Red-Team Evaluations Can and Cannot Prove,cs.AI,ArXiv,,http://arxiv.org/abs/2607.21735v2
arxiv_2607.22385v1,Agentic Root Cause Analysis through Evidence-Grounded Reasoning,cs.AI,ArXiv,,http://arxiv.org/abs/2607.22385v1
arxiv_2607.22393v1,SceneActBench: Can Agents Act on the 3D Scenes They See?,cs.AI,ArXiv,,http://arxiv.org/abs/2607.22393v1
arxiv_2607.22445v1,Dynamic Capability Scoping for Enterprise AI Agents: A Synthetic Dataset and Three-Source Permission Architecture,cs.AI,ArXiv,,http://arxiv.org/abs/2607.22445v1
